timestamp,open,high,low,close,volume
2026-05-15 15:13:00,426.2,426.615,426.11,426.41,14152
2026-05-15 15:14:00,426.44,426.72,426.36,426.4799,23143
2026-05-15 15:15:00,426.4,426.6995,426.26,426.68,22270
2026-05-15 15:16:00,426.67,426.71,426.3268,426.46,16319
2026-05-15 15:17:00,426.505,426.53,426.25,426.38,13759
2026-05-15 15:18:00,426.34,426.705,425.97,426.67,17469
2026-05-15 15:19:00,426.615,426.97,426.45,426.54,15372
2026-05-15 15:20:00,426.52,426.56,426.28,426.52,12433
2026-05-15 15:21:00,426.56,426.74,426.175,426.49,15917
2026-05-15 15:22:00,426.43,426.89,426.3101,426.65,12106
2026-05-15 15:23:00,426.67,426.8,426.3501,426.435,9068
2026-05-15 15:24:00,426.435,426.62,426.42,426.545,11704
2026-05-15 15:25:00,426.47,426.64,426.4,426.56,15484
2026-05-15 15:26:00,426.58,426.67,426.4,426.455,9246
2026-05-15 15:27:00,426.455,426.62,426.4,426.535,12986
2026-05-15 15:28:00,426.6,426.6,426.365,426.555,9545
2026-05-15 15:29:00,426.555,426.88,426.555,426.81,10293
2026-05-15 15:30:00,426.74,427.2787,426.73,427.24,25126
2026-05-15 15:31:00,427.205,427.3,426.8475,426.98,17068
2026-05-15 15:32:00,426.92,427.07,426.63,426.905,15936
2026-05-15 15:33:00,426.85,426.97,426.63,426.63,14004
2026-05-15 15:34:00,426.63,426.97,426.59,426.94,17466
2026-05-15 15:35:00,426.93,427.03,426.58,427.02,16075
2026-05-15 15:36:00,427.07,427.2,426.9301,427.19,21907
2026-05-15 15:37:00,427.16,427.16,426.83,426.83,15302
2026-05-15 15:38:00,426.865,427.16,426.85,426.98,20859
2026-05-15 15:39:00,426.98,427.36,426.97,427.16,21904
2026-05-15 15:40:00,427.17,427.45,427.15,427.27,17999
2026-05-15 15:41:00,427.31,427.67,427.2801,427.61,21763
2026-05-15 15:42:00,427.59,427.61,427.28,427.31,15636
2026-05-15 15:43:00,427.3,427.46,427.22,427.37,18545
2026-05-15 15:44:00,427.33,427.37,426.75,426.82,21028
2026-05-15 15:45:00,426.82,426.91,426.37,426.425,30140
2026-05-15 15:46:00,426.48,426.49,425.93,426.43,30535
2026-05-15 15:47:00,426.38,427,426.3,426.77,27156
2026-05-15 15:48:00,426.77,426.86,426.58,426.77,24166
2026-05-15 15:49:00,426.81,426.915,426.46,426.79,22355
2026-05-15 15:50:00,426.75,426.79,426.12,426.44,48106
2026-05-15 15:51:00,426.38,426.76,426.22,426.74,36505
2026-05-15 15:52:00,426.69,426.69,425.72,425.73,57029
2026-05-15 15:53:00,425.72,426.095,425.56,425.64,72010
2026-05-15 15:54:00,425.59,425.82,425,425.32,82509
2026-05-15 15:55:00,425.29,425.73,424.52,425.445,149469
2026-05-15 15:56:00,425.445,425.79,425.25,425.4,97802
2026-05-15 15:57:00,425.45,425.92,425.325,425.78,132023
2026-05-15 15:58:00,425.81,425.96,425.45,425.46,125809
2026-05-15 15:59:00,425.45,425.79,424.77,425.1,513408
2026-05-15 16:00:00,425.35,425.67,425.19,425.19,4287771
2026-05-15 16:01:00,425,425.3501,424.39,424.4821,929
2026-05-15 16:02:00,424.61,424.99,424.61,424.8,770
2026-05-15 16:03:00,424.66,424.72,424.6,424.6,1387
2026-05-15 16:04:00,425.19,425.19,425.19,425.19,51
2026-05-15 16:05:00,424.99,424.99,424.6,424.69,2949
2026-05-15 16:06:00,424.6,424.6,424,424.33,4261
2026-05-15 16:07:00,424,424.23,423.8,424.23,762
2026-05-15 16:08:00,424.289,424.289,424.289,424.289,100
2026-05-15 16:09:00,424.72,424.72,424,424,992
2026-05-15 16:10:00,423.9,423.9,423.6,423.6,288
2026-05-15 16:11:00,423.62,425.19,423.26,423.26,398
2026-05-15 16:12:00,423.37,424.1296,423.22,424.1296,277
2026-05-15 16:13:00,423.4316,423.4316,423.4316,423.4316,49
2026-05-15 16:15:00,424.27,424.27,423.76,423.76,3692
2026-05-15 16:17:00,423.8263,424.27,423.8263,424.27,913
2026-05-15 16:18:00,424.23,424.27,423.8828,424.27,10399
2026-05-15 16:19:00,424.35,424.3707,424.35,424.3707,480
2026-05-15 16:20:00,424.35,424.35,424,424,1379
2026-05-15 16:21:00,424,424.12,424,424.11,199
2026-05-15 16:22:00,424.06,424.28,424,424,346
2026-05-15 16:23:00,424,424,424,424,80
2026-05-15 16:24:00,424.9945,424.9945,424.9945,424.9945,1000
2026-05-15 16:25:00,424.1008,424.1008,424.1008,424.1008,100
2026-05-15 16:26:00,424.49,424.5,424.4,424.5,1381
2026-05-15 16:27:00,424.7263,424.7263,424.7263,424.7263,200
2026-05-15 16:28:00,424.45,424.49,424.45,424.47,556
2026-05-15 16:29:00,424.5,424.5,424.5,424.5,40
2026-05-15 16:30:00,424.4,424.4,424.34,424.34,588
2026-05-15 16:35:00,424.8,424.8,424.8,424.8,117
2026-05-15 16:36:00,424.71,424.71,424.71,424.71,40
2026-05-15 16:37:00,424.75,425.19,424.75,425.19,290
2026-05-15 16:38:00,424.72,424.72,424.72,424.72,120
2026-05-15 16:39:00,424.62,424.62,424.62,424.62,105
2026-05-15 16:41:00,424.8,424.8,424.8,424.8,50
2026-05-15 16:42:00,424.8,424.8,424.8,424.8,100
2026-05-15 16:43:00,424.8,424.8,424.8,424.8,70
2026-05-15 16:44:00,424.7,424.7,424.7,424.7,140
2026-05-15 16:47:00,424.7,424.7,424.7,424.7,100
2026-05-15 16:48:00,424.8,424.8,424.8,424.8,55
2026-05-15 16:50:00,424.8,424.8,424.795,424.8,829
2026-05-15 16:52:00,425,425,424.9998,425,237
2026-05-15 16:53:00,425.03,425.19,425.01,425.19,411
2026-05-15 16:55:00,424.99,424.99,424.98,424.98,210
2026-05-15 16:57:00,424.98,424.98,424.98,424.98,90
2026-05-15 16:58:00,425.03,425.03,425.03,425.03,58
2026-05-15 16:59:00,425.18,425.19,425.18,425.19,1509
2026-05-15 17:00:00,425.18,425.18,424.8172,424.8172,150
2026-05-15 17:01:00,425,425,425,425,193
2026-05-15 17:02:00,425.2,425.3,425.2,425.3,100
2026-05-15 17:03:00,425.19,425.25,425.16,425.25,396
2026-05-15 17:05:00,425.5,425.5,425.21,425.21,209
2026-05-15 17:06:00,425.19,425.19,425,425.01,483
2026-05-15 17:10:00,425,425,424.89,424.99,822
2026-05-15 17:11:00,424.83,424.83,424.81,424.81,1204
2026-05-15 17:15:00,424.99,424.99,424.99,424.99,76
2026-05-15 17:16:00,424.8,424.98,424.71,424.71,315
2026-05-15 17:18:00,424.98,424.98,424.75,424.75,140
2026-05-15 17:24:00,424.8287,424.9623,424.8287,424.9623,300
2026-05-15 17:26:00,424.71,424.71,424.71,424.71,109
2026-05-15 17:27:00,424.72,424.72,424.5,424.5,612
2026-05-15 17:31:00,424.2001,424.2001,424.2001,424.2001,100
2026-05-15 17:33:00,424.2,424.2,424,424,1048
2026-05-15 17:34:00,424.351,424.351,424.351,424.351,375
2026-05-15 17:35:00,425,425,425,425,1172
2026-05-15 17:36:00,424.01,424.1,424.01,424.1,97
2026-05-15 17:38:00,424.8247,424.8247,424.8247,424.8247,630
2026-05-15 17:39:00,425,425,425,425,100
2026-05-15 17:42:00,424.2,424.2,424.1,424.1,150
2026-05-15 17:44:00,424.5,424.5,424.5,424.5,95
2026-05-15 17:45:00,424,424,424,424,360
2026-05-15 17:46:00,424.94,424.94,424.35,424.35,160
2026-05-15 17:51:00,424.8,424.8,424.8,424.8,60
2026-05-15 17:52:00,424.99,424.99,424.99,424.99,40
2026-05-15 17:53:00,424.88,424.88,424.7251,424.7251,160
2026-05-15 17:54:00,424.5,424.5,424.5,424.5,250
2026-05-15 17:56:00,424.6405,424.6405,424.5,424.5,879
2026-05-15 17:59:00,424.1,424.1,424.1,424.1,100
2026-05-15 18:00:00,424.01,424.01,424.01,424.01,100
2026-05-15 18:01:00,424.49,424.49,424.4885,424.4885,329
2026-05-15 18:02:00,424.25,424.25,424.25,424.25,50
2026-05-15 18:03:00,424.48,424.55,424.01,424.01,168
2026-05-15 18:04:00,424.55,424.55,424.55,424.55,50
2026-05-15 18:05:00,424.5,424.5,424.5,424.5,50
2026-05-15 18:07:00,424.56,424.56,424.53,424.53,83
2026-05-15 18:09:00,424.41,424.55,424.41,424.55,120
2026-05-15 18:10:00,424.55,424.55,424.55,424.55,40
2026-05-15 18:11:00,424.56,424.56,424.3967,424.3967,241
2026-05-15 18:13:00,424.5305,424.5305,424.5305,424.5305,385
2026-05-15 18:14:00,424.1601,424.1601,424.1601,424.1601,65
2026-05-15 18:15:00,424.3594,424.3594,424.3594,424.3594,50
2026-05-15 18:16:00,424.37,424.55,424.25,424.25,464
2026-05-15 18:17:00,424.376,424.376,424.376,424.376,65
2026-05-15 18:20:00,424.2111,424.2111,424.21,424.21,265
2026-05-15 18:21:00,424,424,423.75,423.75,503
2026-05-15 18:22:00,423.5006,423.5597,423.5,423.5597,980
2026-05-15 18:27:00,423.552,423.552,423.552,423.552,500
2026-05-15 18:28:00,423.62,423.62,423.6,423.6,503
2026-05-15 18:30:00,423.5018,423.5018,423.5018,423.5018,59
2026-05-15 18:31:00,423.6,423.6,423.6,423.6,45
2026-05-15 18:36:00,423.5897,423.5897,423.5897,423.5897,660
2026-05-15 18:37:00,423.52,423.52,423.52,423.52,50
2026-05-15 18:38:00,423.51,423.55,423.5,423.55,826
2026-05-15 18:39:00,423.5,423.5,423.5,423.5,250
2026-05-15 18:40:00,423.3,423.3,423.3,423.3,50
2026-05-15 18:41:00,423.21,423.21,423.2,423.2,940
2026-05-15 18:42:00,423.204,423.204,423.204,423.204,60
2026-05-15 18:43:00,423.49,423.49,423.49,423.49,160
2026-05-15 18:44:00,423.2455,423.2455,423.2455,423.2455,200
2026-05-15 18:46:00,423.2455,423.2455,423.2455,423.2455,300
2026-05-15 18:47:00,423.33,423.33,423.33,423.33,42
2026-05-15 18:48:00,423.265,423.265,423.265,423.265,100
2026-05-15 18:49:00,423.2068,423.2068,423.2068,423.2068,100
2026-05-15 18:50:00,423.21,423.25,423.08,423.08,1012
2026-05-15 18:51:00,423.08,423.08,423.08,423.08,48
2026-05-15 18:52:00,423.08,423.08,423.08,423.08,100
2026-05-15 18:53:00,423,423.03,423,423.03,150
2026-05-15 18:55:00,423.06,423.1155,423.06,423.1155,1099
2026-05-15 18:56:00,423.33,423.5,423.195,423.195,606
2026-05-15 18:57:00,423.33,423.55,423.33,423.36,318
2026-05-15 18:58:00,423.34,424.19,423.34,423.38,808
2026-05-15 18:59:00,423.83,423.83,423.83,423.83,41
2026-05-15 19:00:00,424.13,424.13,424.13,424.13,47
2026-05-15 19:02:00,424,424,423.4554,423.4554,90
2026-05-15 19:03:00,424.1455,424.1455,423.99,424,482
2026-05-15 19:04:00,423.4554,423.4554,423.4554,423.4554,40
2026-05-15 19:06:00,424.18,424.18,424.18,424.18,50
2026-05-15 19:10:00,423.99,423.99,423.99,423.99,50
2026-05-15 19:14:00,423.4766,423.4766,423.4766,423.4766,200
2026-05-15 19:16:00,423.532,423.532,423.532,423.532,80
2026-05-15 19:18:00,423.9555,423.9555,423.9555,423.9555,200
2026-05-15 19:21:00,423.9949,423.9949,423.9949,423.9949,100
2026-05-15 19:26:00,423.5,423.5,423.33,423.33,159
2026-05-15 19:27:00,423.33,423.3724,423.33,423.3724,1000
2026-05-15 19:28:00,423.7824,423.7824,423.7824,423.7824,50
2026-05-15 19:33:00,423.7,423.7,423.5,423.5,557
2026-05-15 19:34:00,423.65,423.65,423.4,423.4,367
2026-05-15 19:35:00,423.38,423.38,423.3586,423.3586,400
2026-05-15 19:36:00,423.33,423.33,423.2085,423.2085,240
2026-05-15 19:37:00,423.0528,423.0528,423.0528,423.0528,100
2026-05-15 19:39:00,423.21,423.21,423.18,423.21,291
2026-05-15 19:41:00,423.01,423.01,423.01,423.01,40
2026-05-15 19:42:00,423.0368,423.0368,423.0368,423.0368,100
2026-05-15 19:43:00,423.03,423.03,423.03,423.03,50
2026-05-15 19:46:00,423.28,423.28,423.28,423.28,80
2026-05-15 19:47:00,423.2,423.2,423.2,423.2,691
2026-05-15 19:49:00,423.59,423.59,423.4867,423.4867,455
2026-05-15 19:50:00,423.1,423.39,423.1,423.39,85
2026-05-15 19:51:00,423.1,423.3,423.1,423.3,80
2026-05-15 19:52:00,423.3,423.3,423.3,423.3,97
2026-05-15 19:53:00,423.2825,423.2825,423.2745,423.2745,80
2026-05-15 19:54:00,423.28,423.4,423.28,423.4,1088
2026-05-15 19:55:00,423.3,423.3,423.3,423.3,801
2026-05-15 19:56:00,423.3,423.6,423.3,423.426,670
2026-05-15 19:57:00,423.41,423.487,423.4,423.487,244
2026-05-15 19:58:00,423.5,423.5,423.5,423.5,75
2026-05-15 19:59:00,423.57,423.57,423.57,423.57,42
2026-05-18 04:00:00,421.26,424.84,420.65,423.5,28226
2026-05-18 04:01:00,422.1,424,419.76,422.43,21870
2026-05-18 04:02:00,423.06,423.11,422.41,422.46,535
2026-05-18 04:03:00,422.5044,422.5044,422.46,422.46,151
2026-05-18 04:04:00,424,424.1,423.17,423.17,419
2026-05-18 04:06:00,424.75,424.75,423.2,423.2,691
2026-05-18 04:07:00,423.2,424.36,423.2,424.36,292
2026-05-18 04:08:00,422.41,422.9,420.78,422.74,587
2026-05-18 04:09:00,421.23,424.53,421.23,424.53,377
2026-05-18 04:10:00,423.79,423.79,423.79,423.79,300
2026-05-18 04:11:00,424.02,424.18,424.01,424.18,604
2026-05-18 04:12:00,424.37,424.37,424.28,424.37,630
2026-05-18 04:14:00,424,424,424,424,200
2026-05-18 04:17:00,424.03,424.03,424.03,424.03,100
2026-05-18 04:19:00,424.02,424.25,424.02,424.25,224
2026-05-18 04:20:00,424.25,424.48,424.25,424.48,447
2026-05-18 04:21:00,424.48,424.5,424.47,424.5,160
2026-05-18 04:22:00,424.77,424.77,424.77,424.77,50
2026-05-18 04:23:00,424.8,425.29,424.8,425.29,728
2026-05-18 04:24:00,426,426,426,426,180
2026-05-18 04:25:00,425.92,425.98,425.92,425.98,278
2026-05-18 04:27:00,426.5051,426.5051,426.5051,426.5051,50
2026-05-18 04:28:00,426.14,426.14,425.69,425.69,857
2026-05-18 04:29:00,426.52,426.52,426.52,426.52,140
2026-05-18 04:34:00,426.48,426.48,426.46,426.46,163
2026-05-18 04:35:00,426,426.06,425.9,426,737
2026-05-18 04:36:00,426.75,426.75,426.75,426.75,60
2026-05-18 04:39:00,425.97,425.98,425.97,425.98,145
2026-05-18 04:41:00,425.6,425.6,425.6,425.6,70
2026-05-18 04:42:00,425.3,425.3,425.3,425.3,280
2026-05-18 04:43:00,425.27,425.27,425.27,425.27,40
2026-05-18 04:46:00,425.52,425.7,425.52,425.7,206
2026-05-18 04:47:00,425.7,425.7,425.68,425.68,197
2026-05-18 04:48:00,425.52,425.85,425.51,425.85,594
2026-05-18 04:49:00,425.86,425.86,425.86,425.86,100
2026-05-18 04:50:00,425.8562,426.18,425.8562,426.18,1006
2026-05-18 04:51:00,426.3,426.3,426.3,426.3,40
2026-05-18 04:53:00,426.67,426.74,426.67,426.74,270
2026-05-18 04:54:00,426.69,426.75,426.65,426.75,418
2026-05-18 04:55:00,426.3,426.3,426.3,426.3,108
2026-05-18 04:57:00,426.37,426.37,426.37,426.37,50
2026-05-18 04:59:00,426.37,426.37,426.3421,426.3421,110
2026-05-18 05:00:00,426.36,426.4,426.36,426.39,353
2026-05-18 05:01:00,426.66,426.66,426.66,426.66,150
2026-05-18 05:04:00,426,426.01,426,426,451
2026-05-18 05:07:00,426.4,426.4,426.29,426.29,171
2026-05-18 05:09:00,426.27,426.27,425.9,425.9,96
2026-05-18 05:10:00,425.48,425.48,425.48,425.48,80
2026-05-18 05:11:00,426.15,426.15,425.3,425.3,80
2026-05-18 05:15:00,425.3765,425.3765,425.3765,425.3765,160
2026-05-18 05:16:00,426,426,426,426,195
2026-05-18 05:25:00,425.97,425.97,425.6,425.6,1231
2026-05-18 05:26:00,425.3,425.3,425.3,425.3,100
2026-05-18 05:27:00,425.3,425.3,425.3,425.3,271
2026-05-18 05:28:00,425.36,425.5,425.36,425.5,107
2026-05-18 05:30:00,425.37,425.37,425.37,425.37,99
2026-05-18 05:35:00,425.6,425.6,425.6,425.6,50
2026-05-18 05:36:00,425.21,425.45,425.21,425.45,172
2026-05-18 05:37:00,425.22,425.23,425,425,463
2026-05-18 05:38:00,424.84,425,424.84,425,424
2026-05-18 05:39:00,425,425,425,425,140
2026-05-18 05:43:00,425.1,425.41,425.1,425.41,596
2026-05-18 05:47:00,425.41,425.41,425.41,425.41,49
2026-05-18 05:50:00,425.3173,425.3173,425.3,425.3,450
2026-05-18 05:52:00,425.1,425.19,424.6,424.6,1838
2026-05-18 05:53:00,424.52,424.52,424.4,424.4,99
2026-05-18 05:54:00,424.2,424.2,424,424,171
2026-05-18 05:55:00,423.77,424.05,423.77,424.05,549
2026-05-18 05:56:00,423.75,423.75,423.63,423.63,255
2026-05-18 05:57:00,424.4669,424.4669,424.4669,424.4669,54
2026-05-18 05:58:00,423.58,423.67,423.5,423.6,1485
2026-05-18 06:00:00,423.98,423.99,423.6,423.6,1307
2026-05-18 06:01:00,423.99,423.99,423.99,423.99,46
2026-05-18 06:02:00,423.47,423.47,423.45,423.45,87
2026-05-18 06:05:00,423.2,423.2,422.47,423.01,985
2026-05-18 06:06:00,422.43,423.58,421.9,423,2736
2026-05-18 06:10:00,422.1,422.42,422.1,422.42,134
2026-05-18 06:11:00,422.43,422.44,422.43,422.44,128
2026-05-18 06:17:00,422,422.6,422,422,3820
2026-05-18 06:18:00,421.75,421.75,421.75,421.75,600
2026-05-18 06:19:00,421.76,421.76,421.76,421.76,267
2026-05-18 06:20:00,422.63,422.63,422.63,422.63,49
2026-05-18 06:23:00,422.6,422.6,422.6,422.6,50
2026-05-18 06:24:00,422.59,422.61,422.59,422.61,103
2026-05-18 06:25:00,422.67,422.67,422.67,422.67,40
2026-05-18 06:27:00,422.61,422.61,422.54,422.54,178
2026-05-18 06:28:00,422.9219,422.9219,422.74,422.79,235
2026-05-18 06:35:00,421.8,421.8,421.8,421.8,95
2026-05-18 06:36:00,422.02,422.03,421.85,422.03,139
2026-05-18 06:37:00,421.8,421.8,421.75,421.8,632
2026-05-18 06:38:00,421.31,421.31,421.31,421.31,250
2026-05-18 06:39:00,421.58,421.58,421.58,421.58,45
2026-05-18 06:40:00,421.42,421.88,421.42,421.88,392
2026-05-18 06:41:00,421.4,421.4,421.4,421.4,300
2026-05-18 06:42:00,421.52,421.52,421.52,421.52,40
2026-05-18 06:43:00,421.96,421.96,421.96,421.96,75
2026-05-18 06:44:00,422.44,422.51,422.44,422.51,166
2026-05-18 06:45:00,422.49,422.64,422.49,422.64,108
2026-05-18 06:46:00,421.91,421.91,421.91,421.91,81
2026-05-18 06:48:00,422.9,422.9,422.9,422.9,80
2026-05-18 06:49:00,422.97,423,422.97,423,195
2026-05-18 06:52:00,423.49,423.49,423.38,423.38,185
2026-05-18 06:54:00,423.01,423.01,423,423,298
2026-05-18 06:56:00,422.4668,422.4668,422.4668,422.4668,81
2026-05-18 06:58:00,422.54,422.54,422.54,422.54,80
2026-05-18 06:59:00,422.52,422.52,422.52,422.52,50
2026-05-18 07:00:00,422.68,423.15,422.57,422.7427,1193
2026-05-18 07:01:00,422.74,422.74,422.74,422.74,201
2026-05-18 07:02:00,422.5518,422.5518,422.45,422.45,352
2026-05-18 07:03:00,422.47,422.5518,422.47,422.5518,107
2026-05-18 07:04:00,422.44,422.44,422,422,1423
2026-05-18 07:05:00,422.1,422.1,422.1,422.1,80
2026-05-18 07:06:00,422.19,422.23,422.19,422.23,103
2026-05-18 07:07:00,422.36,422.37,422.0432,422.37,354
2026-05-18 07:08:00,422,422.1,422,422.1,617
2026-05-18 07:09:00,422.0388,422.37,421.8,421.8,892
2026-05-18 07:10:00,421.78,421.78,421.77,421.77,90
2026-05-18 07:11:00,422.1,422.38,422.06,422.06,505
2026-05-18 07:12:00,422.023,422.14,422.02,422.02,410
2026-05-18 07:13:00,422.14,422.14,422.14,422.14,103
2026-05-18 07:14:00,422.3,422.3,421.94,422.09,483
2026-05-18 07:15:00,421.68,421.68,420.99,421.02,3443
2026-05-18 07:16:00,421.5,421.5,421.5,421.5,50
2026-05-18 07:17:00,421.2,421.43,421,421.41,633
2026-05-18 07:18:00,421.8999,421.8999,421.8999,421.8999,50
2026-05-18 07:19:00,421.5353,421.9,421.5353,421.9,160
2026-05-18 07:20:00,421.9,421.9,421.72,421.72,145
2026-05-18 07:21:00,421.91,421.91,421.9,421.9,190
2026-05-18 07:22:00,422.01,422.077,422,422,153
2026-05-18 07:24:00,422,422,422,422,84
2026-05-18 07:26:00,421.4367,421.62,421.4367,421.56,1299
2026-05-18 07:27:00,421.774,421.774,421.7,421.7,553
2026-05-18 07:28:00,421.55,421.55,421.55,421.55,100
2026-05-18 07:29:00,421.4311,421.4311,421.022,421.022,158
2026-05-18 07:30:00,421.21,421.21,421.17,421.17,118
2026-05-18 07:31:00,421.1,421.22,420.21,420.21,2748
2026-05-18 07:33:00,421,421,420.2,420.6,722
2026-05-18 07:34:00,420.83,421.33,420.83,421.13,155
2026-05-18 07:35:00,421.21,422.02,421.21,421.96,1790
2026-05-18 07:36:00,421.72,422.07,421.67,421.87,598
2026-05-18 07:37:00,421.76,422.0131,420.9,420.9,1525
2026-05-18 07:38:00,420.59,420.59,420.59,420.59,253
2026-05-18 07:39:00,421,423.45,421,423.45,4847
2026-05-18 07:40:00,423.39,424.99,423.39,424.98,1540
2026-05-18 07:41:00,424.7503,424.95,424.7503,424.8,353
2026-05-18 07:42:00,424.73,425,424.02,424.02,773
2026-05-18 07:43:00,423.88,423.88,423.88,423.88,250
2026-05-18 07:44:00,424.76,424.9,423.95,424.08,877
2026-05-18 07:45:00,423.93,424.35,423.88,424.1485,559
2026-05-18 07:47:00,423.73,423.73,422.8,423,3586
2026-05-18 07:48:00,422.91,423,422.91,423,189
2026-05-18 07:49:00,422.6233,422.6233,422.6233,422.6233,69
2026-05-18 07:50:00,422.23,422.89,422.1,422.56,1338
2026-05-18 07:51:00,422.23,422.23,422.2,422.2,696
2026-05-18 07:52:00,422.7717,422.7717,422.7717,422.7717,50
2026-05-18 07:53:00,422.22,422.22,422.12,422.12,324
2026-05-18 07:55:00,422.0501,423,422.0501,423,1195
2026-05-18 07:56:00,422.98,422.98,422.29,422.29,400
2026-05-18 07:57:00,422,422.49,422,422.05,383
2026-05-18 07:59:00,422.4875,422.4875,421.94,421.97,847
2026-05-18 08:00:00,421.98,422,421.7582,422,680
2026-05-18 08:01:00,422,422.7499,422,422,1133
2026-05-18 08:02:00,422.5,422.5,421.8,422,1088
2026-05-18 08:03:00,422.4274,422.4274,422,422.1,308
2026-05-18 08:04:00,421.9622,422.75,421.9615,422.75,349
2026-05-18 08:05:00,422,422.37,422,422.37,754
2026-05-18 08:06:00,422.63,424.128,422.63,424.128,825
2026-05-18 08:07:00,422.85,423.38,422.85,423.38,502
2026-05-18 08:08:00,423.45,423.71,423.304,423.71,388
2026-05-18 08:09:00,423.2,423.669,423.2,423.669,391
2026-05-18 08:10:00,423,423.5,423,423.5,462
2026-05-18 08:11:00,423.42,423.45,423.42,423.45,128
2026-05-18 08:12:00,423.56,423.56,423.56,423.56,45
2026-05-18 08:13:00,423.5,423.5,423.27,423.27,731
2026-05-18 08:14:00,423.83,423.83,423.83,423.83,40
2026-05-18 08:15:00,423.83,423.83,423.2462,423.34,325
2026-05-18 08:16:00,422.97,422.97,422.59,422.59,293
2026-05-18 08:18:00,423.55,423.56,423.55,423.56,100
2026-05-18 08:20:00,423.13,423.13,423.13,423.13,120
2026-05-18 08:22:00,423.49,423.49,423.49,423.49,80
2026-05-18 08:24:00,423.4,423.4,423.1785,423.1785,200
2026-05-18 08:25:00,423.29,423.29,423.29,423.29,75
2026-05-18 08:26:00,423.47,423.51,423.47,423.51,122
2026-05-18 08:27:00,423.2634,423.2634,423.25,423.25,168
2026-05-18 08:30:00,423,423,423,423,500
2026-05-18 08:31:00,423.1307,423.1307,422.9941,422.9941,150
2026-05-18 08:34:00,422.78,423.68,422.78,423,1625
2026-05-18 08:35:00,423,423.66,423,423.66,365
2026-05-18 08:36:00,423.75,423.75,423.66,423.75,634
2026-05-18 08:37:00,423.75,424.3057,423.75,424.3057,898
2026-05-18 08:38:00,423.75,424.343,423.75,423.75,547
2026-05-18 08:39:00,423.57,423.57,423.57,423.57,59
2026-05-18 08:40:00,423.75,423.75,423.75,423.75,224
2026-05-18 08:41:00,423.96,424.32,423.96,424.32,606
2026-05-18 08:42:00,424.977,424.977,424.977,424.977,500
2026-05-18 08:43:00,424.63,424.63,424.38,424.38,359
2026-05-18 08:44:00,424.54,424.94,424.54,424.7,1630
2026-05-18 08:45:00,424.7,425.84,424.7,425.84,1511
2026-05-18 08:46:00,425.97,425.97,425.559,425.559,509
2026-05-18 08:47:00,425.78,425.89,425.5885,425.85,2689
2026-05-18 08:48:00,425.78,426,425.78,425.98,1186
2026-05-18 08:49:00,426.4,427.04,426.05,426.528,2490
2026-05-18 08:50:00,426.45,426.99,426.45,426.7685,1312
2026-05-18 08:51:00,426.81,426.81,426.23,426.23,1425
2026-05-18 08:52:00,426.5,426.5,426.5,426.5,100
2026-05-18 08:53:00,426.56,426.8,426.2,426.2,1982
2026-05-18 08:54:00,425.76,425.99,425.485,425.99,424
2026-05-18 08:55:00,425.89,425.89,425.56,425.7,735
2026-05-18 08:56:00,425.79,426.93,425.79,426.93,1488
2026-05-18 08:57:00,426.5,426.99,426.33,426.33,207
2026-05-18 08:58:00,426.89,426.94,426.7,426.7,716
2026-05-18 08:59:00,426.98,427.1,426.97,427.06,1457
2026-05-18 09:00:00,427.01,427.0899,426.7,427.0857,700
2026-05-18 09:01:00,427.0643,427.0643,426.58,426.58,770
2026-05-18 09:02:00,426.53,426.54,425.79,425.8,1509
2026-05-18 09:03:00,425.7983,426.3,425.71,426.3,1078
2026-05-18 09:04:00,425.96,426.9834,425.96,426.53,835
2026-05-18 09:05:00,426.54,426.9314,426.1,426.23,825
2026-05-18 09:06:00,426.17,426.17,425.95,425.95,406
2026-05-18 09:07:00,426.54,426.54,426.16,426.48,428
2026-05-18 09:08:00,426.4,426.4,425.82,426.09,1241
2026-05-18 09:09:00,426.1038,426.27,426.1,426.27,140
2026-05-18 09:11:00,426.04,426.04,425.8,425.84,818
2026-05-18 09:12:00,425.98,425.98,425.75,425.938,715
2026-05-18 09:13:00,425.75,425.8899,425.65,425.65,1542
2026-05-18 09:14:00,425.5715,425.7,425.53,425.7,1174
2026-05-18 09:15:00,425.7,425.7,425.05,425.2535,1395
2026-05-18 09:16:00,425,425.13,423.94,423.94,7460
2026-05-18 09:18:00,424.5,424.6575,424.01,424.6575,375
2026-05-18 09:19:00,424,424.3945,423,423.49,5411
2026-05-18 09:20:00,423.8328,423.89,423,423,2716
2026-05-18 09:21:00,423.05,423.24,422.68,423.23,3306
2026-05-18 09:22:00,423.25,423.7535,423,423.03,2951
2026-05-18 09:23:00,422.97,423,422.59,423,2671
2026-05-18 09:24:00,423,423.33,422.8,423.33,1946
2026-05-18 09:25:00,422.8,423.38,421.96,421.96,4412
2026-05-18 09:26:00,422.03,422.98,421.86,422.98,1177
2026-05-18 09:27:00,423.28,423.8793,421.8,422.59,4421
2026-05-18 09:28:00,422,422,421.16,421.57,1794
2026-05-18 09:29:00,421.4,421.6,421.4,421.6,1554
2026-05-18 09:30:00,421.4,422.01,419.86,420.45,448678
2026-05-18 09:31:00,420.45,421.3299,418,418.84,136352
2026-05-18 09:32:00,418.7,419.46,417.5,418.895,95808
2026-05-18 09:33:00,418.971,420.8,418.37,420.6,71015
